"Formatted ID","Name","Requirement","State","Priority","Owner","Schedule State","Iteration","Release","Tags","Accepted Date","Affected Customers","Affects Doc","Blocked","Blocked Reason","Closed Date","Display Color","Created By","Creation Date","Custom Date 1","Custom Date 2","Custom Field 1","Custom Field 2","Custom Field 3","Custom Field 4","Custom Field 5","Defect Category","Defect Test Phase","Description","Discussion","Environment","Expedite","Fault App Name","Fixed In Build","Flow State","Found In Build","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Notes","Opened Date","Plan Estimate","Portfolio Item","Project","Ready","Release Note","Resolution","Resolution Summary","RFC NBR","Root Cause","Salesforce Case","Salesforce Case ID","Salesforce Case Number","Severity","Sub-Root Cause","Submitted By","Target Build","Target Date","Task Estimate Total","Task Status","Test Case","Test Case Status","Task Remaining Total","Verified In Build"
"DE666178","Incorrect delete successfully message for RA, RC, RE","US5632686: Automation of Delete Functionality for Risk Assessment","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.8","AXP PI 25.2","","05/12/2025 09:46 PM MST","","False","False","","05/09/2025 01:22 AM MST","#df1a7b","Jatin Kumar","04/29/2025 11:47 PM MST","","","","","","","","Requirement","SIT Test","STR:Create new RA, RC, REDelete respective created RA, RC, REActual: PFA ScreenshotsExpected: Risk Assessment was deleted successfully.Risk Category was deleted successfully.Risk Element was deleted successfully.","6","Test","False","Others","","Accepted","","","05/01/2025 01:09 PM MST","","","","","11/09/2025 10:05 PM MST","","","","05/08/2025 04:13 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Requirements","","","","Minor Problem","","Jatin Kumar","","05/12/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE666199","Incorrect delete warning message for RA, RC, RE","US5632686: Automation of Delete Functionality for Risk Assessment","Closed","Low","Jatin Kumar","Accepted","AXP 25.2.8","AXP PI 25.2","","05/12/2025 09:46 PM MST","","False","False","","05/08/2025 04:08 AM MST","#df1a7b","Jatin Kumar","04/30/2025 01:58 AM MST","","","","","","","","Requirement","SIT Test","STR:Create new RA, RC, REClick on Delete button respective created RA, RC, REActual: PFA ScreenshotsExpected:1. Are you sure you want to delete this risk assessment?All related configuration will be lost.2. Are you sure you want to delete this risk category?All related configuration will be lost.3. Are you sure you want to delete this risk element?All related configuration will be lost.","4","Test","False","Others","","Accepted","","","05/01/2025 01:12 PM MST","","","","","11/09/2025 10:05 PM MST","","","","05/01/2025 10:52 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","","Jatin Kumar","","05/12/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE666985","Incorrect Add category successful message","US5742573: Automation of Delete Functionality for Risk Category","Closed","Low","Jatin Kumar","Accepted","AXP 25.2.8","AXP PI 25.2","","05/26/2025 10:21 PM MST","","False","False","","05/09/2025 07:02 AM MST","#df1a7b","Jatin Kumar","05/02/2025 06:35 AM MST","","","","","","","","Requirement","SIT Test","STR:Go to Sandbox tabCreate new assessment -> Create new categoryClick on AddActual: Category was added successfully.Expected: Risk Category was added successfully.","2","Test","False","Others","","Accepted","","","05/09/2025 04:31 AM MST","","","","","11/09/2025 10:05 PM MST","","","","","1.0","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","","Jatin Kumar","","05/12/2025 12:00 AM MST","6.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE666986","Incorrect Edit Assessment, Category successful message","US5742573: Automation of Delete Functionality for Risk Category","Closed","Low","Jatin Kumar","Accepted","AXP 25.2.9","AXP PI 25.2","","05/26/2025 09:27 PM MST","","False","False","","05/25/2025 07:16 AM MST","#df1a7b","Jatin Kumar","05/02/2025 06:41 AM MST","","","","","","","","Code","SIT Test","STR:Go to sandbox tabCreate new assessment and new categoryEdit created assessment and categoryClick on Save buttonActual for RA: Assessment """"Name"""" was edited successfully.Expected for RA: Risk Assessment """"Name"""" was edited successfully. Actual for RC: Category was edited successfully.Expected for RC: Risk Category was edited successfully.","3","Test","False","Others","","Accepted","","","05/22/2025 10:18 PM MST","","","","","11/09/2025 10:05 PM MST","","","","05/16/2025 06:09 PM MST","1.0","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","","Jatin Kumar","","05/26/2025 12:00 AM MST","6.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE667509","Incorrect duplication inline error message for RA, RC, RE","US5632686: Automation of Delete Functionality for Risk Assessment","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.8","AXP PI 25.2","","05/12/2025 09:46 PM MST","","False","False","","05/09/2025 07:00 AM MST","#df1a7b","Jatin Kumar","05/05/2025 11:24 PM MST","","","","","","","","Requirement","SIT Test","STR:Create two new risk assessment, risk category and risk element.Add new or edit one of the created RA, RC, RE and give the duplicate name or already created RA, RC, RE name.Actual:RA: Assessment already existsRC: Category already exists.RE: Element already exists Expected: RA: Risk Assessment already exists.RC: Risk Category already exists.RE: Risk Element already exists.","2","Test","False","Others","","Accepted","","","05/08/2025 11:14 PM MST","","","","","11/09/2025 10:05 PM MST","","","","05/08/2025 11:14 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","","Jatin Kumar","","05/12/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE667529","Displaying incorrect name/description with multiple spaces for RC RE","US5742573: Automation of Delete Functionality for Risk Category","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.8","AXP PI 25.2","","05/12/2025 09:46 PM MST","","False","False","","05/09/2025 06:55 AM MST","#df1a7b","Jatin Kumar","05/06/2025 01:47 AM MST","","","","","","","","Requirement","SIT Test","STR:Create new category or new elementEnter Name: rcf                 123Description:  rr                   133Actual: Displaying name with a single space despite giving multiple spaces.Expected: Should display a name/desc with given spaces as a data input on listing page. Note: In a API Response as well, populating a given spaces in a name/desc (PFA)","2","Test","False","Others","","Accepted","","","05/08/2025 02:31 AM MST","","","","","11/09/2025 10:05 PM MST","","","","05/08/2025 10:58 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","","Jatin Kumar","","05/12/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE668095","Not displaying error message for already deleted RA,RC,RE on dual screens","US5866765: Delete action performed on dual screens should return error message","Closed","Normal","Jatin Kumar","Accepted","AXP 25.3.12","AXP PI 25.3","CRR_Deferred","07/07/2025 09:38 PM MST","","False","False","","07/07/2025 03:51 AM MST","#df1a7b","Jatin Kumar","05/08/2025 07:14 AM MST","","","","","","","","Code","SIT Test","STR:Create new assessment/category/elementDuplicate that browser tabDelete created assessment/category/element on one screenGo back to other duplicated screen and try to delete the sameActual: Not getting error message on deleting already deleted assessment/category/element from duplicated screen (PFA)Expected: Should reflect backend data error message. NOTES: As discussed for All the screens, we are not seeing fixes for other functionalities.For RA: We are able to create two assessment with same name (PFA) and also we are not able to delete either, getting backend error for both of the RAsIdeally, on closing backend error window it should refresh the listing page and remove already deleted assessment.This might be same scenario for RC RE RR as well.Hence, Re-opening this bug and kindly before moving to Fixed state, kindly discuss with QA, this would create better understanding.","7","Test","False","Others","","Accepted","","","05/22/2025 10:38 PM MST","","","","","08/03/2025 10:33 PM MST","","","","06/23/2025 12:48 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","","Jatin Kumar","","07/07/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE668333","Getting red colour boundary on Name field box on adding/editing Risk Assessment","US5632686: Automation of Delete Functionality for Risk Assessment","Closed","Low","Jatin Kumar","Accepted","AXP 25.2.9","AXP PI 25.2","","05/26/2025 09:27 PM MST","","False","False","","05/23/2025 05:20 AM MST","#df1a7b","Jatin Kumar","05/09/2025 06:36 AM MST","","","","","","","","Requirement","SIT Test","STR:Go to sandbox tabClick on Add New ButtonEnter Name, Description and Scope and click on Add buttonActual: Getting red colour boundary on Name field box on clicking add button and save buttonExpected: On clicking Add/Save button, all fields box boundaries should be in natural colour ie, Black","2","Test","False","Others","","Accepted","","","05/16/2025 06:10 PM MST","","","","","11/09/2025 10:05 PM MST","","","","05/16/2025 06:10 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","","Jatin Kumar","","05/26/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE669147","Allowing incorrect/alphanumeric value for User input field under Risk Rule","US5774876: Automate add basic risk rule","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.9","AXP PI 25.2","","05/26/2025 09:27 PM MST","","False","False","","05/25/2025 06:13 AM MST","#df1a7b","Jatin Kumar","05/13/2025 06:15 AM MST","","","","","","","","Requirement","SIT Test","STR:Go to created Risk ElementClick on Add Risk RuleSelect Multiplier-> User InputGive value: 111222222123123123123123121231231231231231231231231231231231231231231231                   ashsa&&&&-----$$99Actual: PFAExpected: Should be numeric and capped to 99 (Two digits numeric max, 0-99)","2","Test","False","Others","","Accepted","","","05/20/2025 06:43 AM MST","","","","","11/09/2025 10:05 PM MST","","","","05/20/2025 06:43 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Major Problem","","Jatin Kumar","","05/26/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE669292","Risk Rule data inputs are getting reset on switching tabs","US5805195: Risk Rule data inputs are getting reset on switching tabs","Closed","Normal","Satvik Jain","Accepted","AXP 25.3.11","AXP PI 25.3","CRR_Deferred","06/09/2025 11:04 PM MST","","False","False","","05/26/2025 09:16 PM MST","#df1a7b","Jatin Kumar","05/13/2025 09:27 PM MST","","","","","","","","Requirement","SIT Test","STR:Go to Add Risk RuleGive inputs such as Desc, Multiplier, Data InputActual: Data values are getting reset on switching other tabs and switching back to Risk Rule TabExpected: Given Risk Rule Data values should be retained same on switching tabs","3","Test","False","Others","","Accepted","","","06/09/2025 11:04 PM MST","","","","","11/09/2025 10:05 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Requirements","","","","Minor Problem","","Jatin Kumar","","06/23/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE669368","Getting incorrect dialog message with long data input on editing RA RC RE","US5774876: Automate add basic risk rule","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.10 IP","AXP PI 25.2","","06/09/2025 07:03 PM MST","","False","False","","06/06/2025 03:48 AM MST","#df1a7b","Jatin Kumar","05/14/2025 03:54 AM MST","","","","","","","","Code","SIT Test","STR:Create/Add new RA, RC, REEdit RA, RC, RE and give long input on Name field : nskkdsjfhsjdnfjksdbkjasdaksdlkasjdlkasjdklasjdklsajdlkjaklsjdjkabhjdbskActual: Getting success message for RA and RE but not reflecting updated input on respective listing page. (PFA)            Getting incorrect dialog message for editing RC. (PFA)Expected: Should display backend valid error dialog box in such case. Note: Above same issue exist for Adding RA RC RE with same long data input for name field","11","Test","False","Others","","Accepted","","","05/26/2025 04:06 AM MST","","","","","11/09/2025 10:05 PM MST","","","","06/05/2025 04:55 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","","Jatin Kumar","","06/09/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE669918","Getting incorrect dialog message to Save Risk Rule with switching tab","US5805195: Risk Rule data inputs are getting reset on switching tabs","Closed","Normal","Satvik Jain","Accepted","AXP 25.3.11","AXP PI 25.3","CRR_Deferred","06/09/2025 11:04 PM MST","","False","False","","05/26/2025 09:23 PM MST","#df1a7b","Jatin Kumar","05/16/2025 01:37 AM MST","","","","","","","","Requirement","SIT Test","STR: Go to Add Risk RuleGive inputs, Rule Desc: Any, User Input Value: 0, DataPoint- Center Code, Operator: Equals, Value: 8Case: Give same inputs, switch to any other tab and back to already opened risk rule tab. Now, try to give same details and save it.You will get backend error: Unable to save the changes. Please contact support. (PFA)Click on Save buttonActual: Error message: """"Unable to save the changes. Please contact support.""""Expected: Risk Rule was added successfully.","4","Test","False","Others","","Accepted","","","06/09/2025 11:04 PM MST","","","","","11/09/2025 10:05 PM MST","","","","05/18/2025 10:59 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Requirements","","","","Minor Problem","","Jatin Kumar","","06/23/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE670007","Unexpected behaviour for adding and removing data point on Risk Rule","US5774876: Automate add basic risk rule","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.9","AXP PI 25.2","","05/26/2025 09:27 PM MST","","False","False","","05/23/2025 08:34 AM MST","#df1a7b","Jatin Kumar","05/16/2025 05:48 AM MST","","","","","","","","Code","SIT Test","STR:Go to Add Risk RuleAdd two Data point rowsRemove 2nd Data point rowAdd again one Data point with 2nd Data point row +Select Data Point value from drop down on 2nd DP rowActual: Whatever we are selecting DP dropdown value on 2nd, it's keep changing for 3rd DP row as well, so storing the same value to 3rd DP as well (PFA)Expected: In such case, DP dropdown value of 3rd DP row should not be changed/updated with the 2nd DP row inputs.","2","Test","False","Others","","Accepted","","","05/20/2025 06:42 AM MST","","","","","11/09/2025 10:05 PM MST","","","","05/20/2025 06:42 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","","Jatin Kumar","","05/26/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE670493","Risk Rule DP values are not getting reset on selecting other Data Point category","US5774876: Automate add basic risk rule","Closed","Normal","Jatin Kumar","Accepted","AXP 25.2.9","AXP PI 25.2","","05/26/2025 09:27 PM MST","","False","False","","05/25/2025 05:52 AM MST","#df1a7b","Jatin Kumar","05/19/2025 11:35 PM MST","","","","","","","","Code","SIT Test","STR:Go to 'Add Risk Rule'Give Data Inputs values: DP Category- Transaction Count, Value: 12345, Lookback (Month): 1234434222Select different Data Input which has same data point value fields : Select DP Category Transaction AmountActual: Entered Values are not getting reset for selecting other Data Point category (PFA)Expected: Entered Values should get reset on selecting other Data Point category and reset to default values.","2","Test","False","Others","","Accepted","","","05/20/2025 06:39 AM MST","","","","","11/09/2025 10:05 PM MST","","","","05/20/2025 06:39 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","","Jatin Kumar","","05/26/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
